number_id,value,where_in_paper,quoted_context,source_file,source_sheet_or_column,computing_script,model,decision_type,basis_notes,status
D12b_regret_A_H_gptoss_Overall,0.0015,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.917 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0742; share of scenario MAVT range lost 0.030,new
D12b_regret_given_miss_A_H_gptoss_Overall,0.0187,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Overall,mean regret over Top-1 misses only; mean misses per run 14.2,new
D12b_regret_A_H_gptoss_HVAC,0.0006,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.940 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0383; share of scenario MAVT range lost 0.008,new
D12b_regret_given_miss_A_H_gptoss_HVAC,0.0095,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,HVAC,mean regret over Top-1 misses only; mean misses per run 2.8,new
D12b_regret_A_H_gptoss_Appliance,0.0002,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.988 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.001,new
D12b_regret_given_miss_A_H_gptoss_Appliance,0.0135,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Appliance,mean regret over Top-1 misses only; mean misses per run 0.8,new
D12b_regret_A_H_gptoss_Shower,0.0037,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,gptoss,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.823 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.079,new
D12b_regret_given_miss_A_H_gptoss_Shower,0.0209,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,gptoss,Shower,mean regret over Top-1 misses only; mean misses per run 10.6,new
D12b_regret_A_D_qwen_Overall,0.0691,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.300 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0695; share of scenario MAVT range lost 0.504,new
D12b_regret_given_miss_A_D_qwen_Overall,0.0987,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Overall,mean regret over Top-1 misses only; mean misses per run 136.2,new
D12b_regret_A_D_qwen_HVAC,0.036,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.327 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.480,new
D12b_regret_given_miss_A_D_qwen_HVAC,0.0536,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,HVAC,mean regret over Top-1 misses only; mean misses per run 47.0,new
D12b_regret_A_D_qwen_Appliance,0.0965,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.231 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0897; share of scenario MAVT range lost 0.589,new
D12b_regret_given_miss_A_D_qwen_Appliance,0.1255,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Appliance,mean regret over Top-1 misses only; mean misses per run 49.8,new
D12b_regret_A_D_qwen_Shower,0.0781,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.343 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.440,new
D12b_regret_given_miss_A_D_qwen_Shower,0.118,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Shower,mean regret over Top-1 misses only; mean misses per run 39.4,new
D12b_regret_A_E_qwen_Overall,0.0468,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.466 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0695; share of scenario MAVT range lost 0.376,new
D12b_regret_given_miss_A_E_qwen_Overall,0.0875,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Overall,mean regret over Top-1 misses only; mean misses per run 104.2,new
D12b_regret_A_E_qwen_HVAC,0.0298,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.411 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0372; share of scenario MAVT range lost 0.402,new
D12b_regret_given_miss_A_E_qwen_HVAC,0.0504,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,HVAC,mean regret over Top-1 misses only; mean misses per run 41.2,new
D12b_regret_A_E_qwen_Appliance,0.0596,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.520 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.373,new
D12b_regret_given_miss_A_E_qwen_Appliance,0.1238,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Appliance,mean regret over Top-1 misses only; mean misses per run 31.2,new
D12b_regret_A_E_qwen_Shower,0.0528,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.470 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.349,new
D12b_regret_given_miss_A_E_qwen_Shower,0.0995,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Shower,mean regret over Top-1 misses only; mean misses per run 31.8,new
D12b_regret_A_H_qwen_Overall,0.0033,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Overall,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.897 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0696; share of scenario MAVT range lost 0.050,new
D12b_regret_given_miss_A_H_qwen_Overall,0.0322,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Overall,mean regret over Top-1 misses only; mean misses per run 20.0,new
D12b_regret_A_H_qwen_HVAC,0.0027,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,HVAC,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.874 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0373; share of scenario MAVT range lost 0.032,new
D12b_regret_given_miss_A_H_qwen_HVAC,0.0218,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,HVAC,mean regret over Top-1 misses only; mean misses per run 8.8,new
D12b_regret_A_H_qwen_Appliance,0.0041,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Appliance,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.929 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0898; share of scenario MAVT range lost 0.043,new
D12b_regret_given_miss_A_H_qwen_Appliance,0.059,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Appliance,mean regret over Top-1 misses only; mean misses per run 4.6,new
D12b_regret_A_H_qwen_Shower,0.003,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score via pipeline match,Analysis/pass5/d12_analyses.py,qwen,Shower,reference MAVT of reference winner minus reference MAVT of architecture's rank-1 alternative; per run then mean of 5; zero-regret share 0.890 (= Top-1; no reference ties at the top); random-pick regret on same scenarios 0.0852; share of scenario MAVT range lost 0.077,new
D12b_regret_given_miss_A_H_qwen_Shower,0.028,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,gt_mavt_score,Analysis/pass5/d12_analyses.py,qwen,Shower,mean regret over Top-1 misses only; mean misses per run 6.6,new
D12c_any_tie_A_D_deepseek,5.893,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,deepseek,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 5.9,verified
D12c_top_tie_A_D_deepseek_Overall,4.2397,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 3.0%,new
D12c_top1_random_tiebreak_A_D_deepseek_Overall,36.6271,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 36.7, difference +0.05 pp; ties-as-miss lower bound 35.1",new
D12c_top_tie_A_D_deepseek_HVAC,7.4451,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.0%,new
D12c_top1_random_tiebreak_A_D_deepseek_HVAC,20.6453,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 19.8, difference -0.86 pp; ties-as-miss lower bound 18.4",new
D12c_top_tie_A_D_deepseek_Appliance,1.8851,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.6%,new
D12c_top1_random_tiebreak_A_D_deepseek_Appliance,31.5493,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 31.7, difference +0.16 pp; ties-as-miss lower bound 30.8",new
D12c_top_tie_A_D_deepseek_Shower,3.0452,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 2.0%,new
D12c_top1_random_tiebreak_A_D_deepseek_Shower,60.9294,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 61.9, difference +1.01 pp; ties-as-miss lower bound 59.6",new
D12c_any_tie_A_E_deepseek,17.3333,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,deepseek,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 19.1,mismatch
D12c_top_tie_A_E_deepseek_Overall,10.9744,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 8.8%,new
D12c_top1_random_tiebreak_A_E_deepseek_Overall,51.7607,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 53.5, difference +1.78 pp; ties-as-miss lower bound 47.7",new
D12c_top_tie_A_E_deepseek_HVAC,16.0,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 15.1%,new
D12c_top1_random_tiebreak_A_E_deepseek_HVAC,33.0476,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 32.9, difference -0.19 pp; ties-as-miss lower bound 28.3",new
D12c_top_tie_A_E_deepseek_Appliance,10.1538,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 8.0%,new
D12c_top1_random_tiebreak_A_E_deepseek_Appliance,66.1538,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 70.2, difference +4.00 pp; ties-as-miss lower bound 61.8",new
D12c_top_tie_A_E_deepseek_Shower,6.0,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 2.3%,new
D12c_top1_random_tiebreak_A_E_deepseek_Shower,58.0,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,deepseek,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 59.7, difference +1.67 pp; ties-as-miss lower bound 55.0",new
D12c_any_tie_A_D_gemini,3.1795,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,gemini,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 3.2,verified
D12c_top_tie_A_D_gemini_Overall,1.5385,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.2%,new
D12c_top1_random_tiebreak_A_D_gemini_Overall,36.0513,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 36.2, difference +0.15 pp; ties-as-miss lower bound 35.6",new
D12c_top_tie_A_D_gemini_HVAC,1.7143,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.0%,new
D12c_top1_random_tiebreak_A_D_gemini_HVAC,25.7143,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 25.4, difference -0.29 pp; ties-as-miss lower bound 25.4",new
D12c_top_tie_A_D_gemini_Appliance,0.9231,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.6%,new
D12c_top1_random_tiebreak_A_D_gemini_Appliance,25.0769,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 24.9, difference -0.15 pp; ties-as-miss lower bound 24.9",new
D12c_top_tie_A_D_gemini_Shower,2.0,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.0%,new
D12c_top1_random_tiebreak_A_D_gemini_Shower,60.0,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 61.0, difference +1.00 pp; ties-as-miss lower bound 59.0",new
D12c_any_tie_A_E_gemini,2.6954,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,gemini,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 2.7,verified
D12c_top_tie_A_E_gemini_Overall,1.9695,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.3%,new
D12c_top1_random_tiebreak_A_E_gemini_Overall,48.2936,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 48.7, difference +0.41 pp; ties-as-miss lower bound 47.4",new
D12c_top_tie_A_E_gemini_HVAC,1.7308,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.9%,new
D12c_top1_random_tiebreak_A_E_gemini_HVAC,15.5735,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 15.3, difference -0.29 pp; ties-as-miss lower bound 14.7",new
D12c_top_tie_A_E_gemini_Appliance,1.89,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.0%,new
D12c_top1_random_tiebreak_A_E_gemini_Appliance,55.5187,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 56.3, difference +0.79 pp; ties-as-miss lower bound 54.7",new
D12c_top_tie_A_E_gemini_Shower,2.3333,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gemini,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.0%,new
D12c_top1_random_tiebreak_A_E_gemini_Shower,78.5,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gemini,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 79.3, difference +0.83 pp; ties-as-miss lower bound 77.3",new
D12c_any_tie_A_D_gptoss,12.6154,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,gptoss,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 12.6,verified
D12c_top_tie_A_D_gptoss_Overall,7.0769,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.3%,new
D12c_top1_random_tiebreak_A_D_gptoss_Overall,33.0598,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 33.3, difference +0.27 pp; ties-as-miss lower bound 30.5",new
D12c_top_tie_A_D_gptoss_HVAC,13.4286,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 11.7%,new
D12c_top1_random_tiebreak_A_D_gptoss_HVAC,41.0,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 39.7, difference -1.29 pp; ties-as-miss lower bound 36.0",new
D12c_top_tie_A_D_gptoss_Appliance,0.6154,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.3%,new
D12c_top1_random_tiebreak_A_D_gptoss_Appliance,26.6154,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 26.8, difference +0.15 pp; ties-as-miss lower bound 26.5",new
D12c_top_tie_A_D_gptoss_Shower,6.6667,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.3%,new
D12c_top1_random_tiebreak_A_D_gptoss_Shower,30.7778,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 33.0, difference +2.22 pp; ties-as-miss lower bound 28.3",new
D12c_any_tie_A_E_gptoss,5.8462,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,gptoss,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 6.4,mismatch
D12c_top_tie_A_E_gptoss_Overall,3.2821,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 2.4%,new
D12c_top1_random_tiebreak_A_E_gptoss_Overall,47.1282,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 47.4, difference +0.26 pp; ties-as-miss lower bound 46.2",new
D12c_top_tie_A_E_gptoss_HVAC,4.8571,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 3.4%,new
D12c_top1_random_tiebreak_A_E_gptoss_HVAC,47.1429,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,HVAC,"expected Top-1 (%) if top ties broke uniformly at random; shipped 46.9, difference -0.29 pp; ties-as-miss lower bound 45.7",new
D12c_top_tie_A_E_gptoss_Appliance,3.3846,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Appliance,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 2.8%,new
D12c_top1_random_tiebreak_A_E_gptoss_Appliance,30.0,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Appliance,"expected Top-1 (%) if top ties broke uniformly at random; shipped 30.5, difference +0.46 pp; ties-as-miss lower bound 29.2",new
D12c_top_tie_A_E_gptoss_Shower,1.3333,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Shower,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 0.7%,new
D12c_top1_random_tiebreak_A_E_gptoss_Shower,65.6667,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,gptoss,Shower,"expected Top-1 (%) if top ties broke uniformly at random; shipped 66.3, difference +0.67 pp; ties-as-miss lower bound 65.0",new
D12c_any_tie_A_D_qwen,21.2752,paper/supplementary.tex:203,At least two alternatives share a weighted score in ...,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum of 4 criteria (1e-9 tol.),Analysis/pass5/d12_analyses.py,qwen,Overall,share (%) of scored scenario-runs where >=2 alternatives share a weighted score; supplement says 21.3,verified
D12c_top_tie_A_D_qwen_Overall,8.8406,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,Overall,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 8.4%,new
D12c_top1_random_tiebreak_A_D_qwen_Overall,28.7461,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,arch_rank / weighted sum,Analysis/pass5/d12_analyses.py,qwen,Overall,"expected Top-1 (%) if top ties broke uniformly at random; shipped 30.0, difference +1.27 pp; ties-as-miss lower bound 26.0",new
D12c_top_tie_A_D_qwen_HVAC,7.1843,not in paper,,Output Files <model>/<arch>_results_run_01..05.xlsx,weighted sum,Analysis/pass5/d12_analyses.py,qwen,HVAC,share (%) with >=2 alternatives tied at the TOP weighted score; decided by input order 6.6%,new
