flip_full,flip_no_clip,flip_no_tank,flip_no_budget,flip_no_round,flip_linear_core,flip_comfort_flat,flip_prac_curve_flat,flip_comfort_and_prac_flat,cross_tank,cross_budget,cross_clip,any_clip_active,tank_hit_any_true,budget_active_any,model,run,scenario_id,true_gpm,extracted_gpm,rel_error,ref_margin,ah_top1_miss,ref_top1,cf_top1,mechanism
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,1,193,1.5,2.0,0.3333333333333333,0.0050000000000000044,True,10,4,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,qwen,2,136,1.5,2.0,0.3333333333333333,0.030000000000000027,True,8,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,qwen,2,137,1.5,2.0,0.3333333333333333,0.028000000000000025,False,7,7,no_flip
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,2,138,1.5,2.0,0.3333333333333333,0.02400000000000002,True,8,5,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,qwen,2,140,1.5,2.0,0.3333333333333333,0.035499999999999976,True,7,7,no_flip
True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,qwen,2,143,1.5,2.0,0.3333333333333333,0.02100000000000002,True,6,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,145,3.5,2.5,-0.2857142857142857,0.17750000000000005,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,146,3.5,2.5,-0.2857142857142857,0.2695,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,149,3.5,2.5,-0.2857142857142857,0.14100000000000001,False,6,6,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,150,3.5,2.5,-0.2857142857142857,0.2134999999999999,False,7,7,no_flip
False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,qwen,2,151,4.0,2.5,-0.375,0.0665,False,12,12,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,153,4.0,2.5,-0.375,0.19150000000000003,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,156,3.0,2.5,-0.16666666666666666,0.18099999999999994,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,qwen,2,158,3.5,2.5,-0.2857142857142857,0.10399999999999993,False,5,5,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,2,159,3.5,2.5,-0.2857142857142857,0.09799999999999998,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,2,160,4.0,2.5,-0.375,0.1459999999999999,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,2,172,3.0,2.5,-0.16666666666666666,0.06750000000000012,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,2,180,3.0,2.5,-0.16666666666666666,0.11149999999999993,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,181,4.0,5.0,0.25,0.1419999999999999,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,2,183,2.5,2.2,-0.11999999999999993,0.2859999999999999,False,7,7,no_flip
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,2,193,1.5,2.0,0.3333333333333333,0.0050000000000000044,True,10,4,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,qwen,3,136,1.5,2.0,0.3333333333333333,0.030000000000000027,True,8,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,qwen,3,137,1.5,2.0,0.3333333333333333,0.028000000000000025,False,7,7,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,3,139,2.5,2.0,-0.2,0.007499999999999951,False,7,7,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,qwen,3,140,1.5,2.0,0.3333333333333333,0.035499999999999976,True,7,7,no_flip
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,3,142,1.5,2.0,0.3333333333333333,0.012000000000000122,True,7,5,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,qwen,3,143,1.5,2.0,0.3333333333333333,0.02100000000000002,True,6,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,3,145,3.5,2.5,-0.2857142857142857,0.17750000000000005,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,3,146,3.5,2.5,-0.2857142857142857,0.2695,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,3,149,3.5,2.5,-0.2857142857142857,0.14100000000000001,False,6,6,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,3,150,3.5,2.5,-0.2857142857142857,0.2134999999999999,False,7,7,no_flip
False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,qwen,3,151,4.0,2.5,-0.375,0.0665,False,12,12,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,3,153,4.0,2.5,-0.375,0.19150000000000003,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,3,156,3.0,2.5,-0.16666666666666666,0.18099999999999994,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,qwen,3,158,3.5,2.5,-0.2857142857142857,0.10399999999999993,False,5,5,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,3,159,3.5,2.5,-0.2857142857142857,0.09799999999999998,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,3,160,4.0,2.5,-0.375,0.1459999999999999,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,3,172,3.0,2.5,-0.16666666666666666,0.06750000000000012,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,3,180,3.0,2.5,-0.16666666666666666,0.11149999999999993,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,qwen,3,181,4.0,2.5,-0.375,0.1419999999999999,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,3,183,2.5,2.2,-0.11999999999999993,0.2859999999999999,False,7,7,no_flip
True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,qwen,3,188,2.0,1.5,-0.25,0.008499999999999952,True,5,8,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,qwen,3,192,2.0,1.5,-0.25,0.0029999999999998916,True,3,8,needs_round
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,3,193,1.5,2.0,0.3333333333333333,0.0050000000000000044,True,10,4,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,3,194,2.0,1.5,-0.25,0.000500000000000167,True,4,10,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,qwen,3,195,2.0,1.5,-0.25,0.01650000000000007,True,3,8,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,qwen,4,136,1.5,2.0,0.3333333333333333,0.030000000000000027,True,8,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,qwen,4,137,1.5,2.0,0.3333333333333333,0.028000000000000025,False,7,7,no_flip
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,4,138,1.5,2.0,0.3333333333333333,0.02400000000000002,True,8,5,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,qwen,4,140,1.5,2.0,0.3333333333333333,0.035499999999999976,True,7,7,no_flip
True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,qwen,4,143,1.5,2.0,0.3333333333333333,0.02100000000000002,True,6,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,4,145,3.5,2.5,-0.2857142857142857,0.17750000000000005,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,4,146,3.5,2.5,-0.2857142857142857,0.2695,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,4,149,3.5,2.5,-0.2857142857142857,0.14100000000000001,False,6,6,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,4,150,3.5,2.5,-0.2857142857142857,0.2134999999999999,False,7,7,no_flip
False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,qwen,4,151,4.0,2.5,-0.375,0.0665,False,12,12,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,4,153,4.0,2.5,-0.375,0.19150000000000003,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,4,156,3.0,2.5,-0.16666666666666666,0.18099999999999994,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,qwen,4,158,3.5,2.5,-0.2857142857142857,0.10399999999999993,False,5,5,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,4,159,3.5,2.5,-0.2857142857142857,0.09799999999999998,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,4,160,4.0,2.5,-0.375,0.1459999999999999,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,4,172,3.0,2.5,-0.16666666666666666,0.06750000000000012,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,4,180,3.0,2.5,-0.16666666666666666,0.11149999999999993,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,qwen,4,181,4.0,2.5,-0.375,0.1419999999999999,False,4,4,no_flip
False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,qwen,4,182,2.0,1.5,-0.25,0.10200000000000009,False,6,6,no_flip
True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,qwen,4,191,2.5,2.0,-0.2,0.0119999999999999,True,3,8,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,4,193,1.5,2.0,0.3333333333333333,0.0050000000000000044,True,10,4,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,qwen,5,136,1.5,2.0,0.3333333333333333,0.030000000000000027,True,8,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,qwen,5,137,1.5,2.0,0.3333333333333333,0.028000000000000025,False,7,7,no_flip
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,5,138,1.5,2.0,0.3333333333333333,0.02400000000000002,True,8,5,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,qwen,5,140,1.5,2.0,0.3333333333333333,0.035499999999999976,True,7,7,no_flip
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,5,142,1.5,2.0,0.3333333333333333,0.012000000000000122,True,7,5,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,qwen,5,143,1.5,2.0,0.3333333333333333,0.02100000000000002,True,6,3,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,5,145,3.5,2.5,-0.2857142857142857,0.17750000000000005,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,5,146,3.5,2.5,-0.2857142857142857,0.2695,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,5,147,2.5,2.0,-0.2,0.12549999999999994,False,6,6,no_flip
True,False,True,True,True,False,True,True,False,False,True,True,True,True,True,qwen,5,149,3.5,8.0,1.2857142857142858,0.14100000000000001,True,6,10,needs_clip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,5,150,3.5,2.5,-0.2857142857142857,0.2134999999999999,False,7,7,no_flip
False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,qwen,5,151,4.0,2.5,-0.375,0.0665,False,12,12,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,5,153,4.0,2.5,-0.375,0.19150000000000003,False,10,10,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,5,156,3.0,2.5,-0.16666666666666666,0.18099999999999994,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,qwen,5,158,3.5,2.5,-0.2857142857142857,0.10399999999999993,False,5,5,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,5,159,3.5,2.5,-0.2857142857142857,0.09799999999999998,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,5,160,4.0,2.5,-0.375,0.1459999999999999,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,qwen,5,172,3.0,2.5,-0.16666666666666666,0.06750000000000012,False,8,8,no_flip
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,qwen,5,180,3.0,2.5,-0.16666666666666666,0.11149999999999993,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,qwen,5,181,4.0,2.5,-0.375,0.1419999999999999,False,4,4,no_flip
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,qwen,5,183,2.5,2.2,-0.11999999999999993,0.2859999999999999,False,7,7,no_flip
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,qwen,5,193,1.5,2.0,0.3333333333333333,0.0050000000000000044,True,10,4,"tradeoff_rate (survives with clip, tank, budget, rounding all off)"
