file,line,type,value,section,subsection,float_label,in_float,context
supp,1075,integer,195,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:prompt_pairwise,yes,...ather than defaulted; the extracted condition scored 194 of 195 scenarios for GPT-OSS and 195 for the other three models.
supp,1084,decimal,52.5,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...another across the 195 scenarios for every model on every metric ($\chi^2_2$ ranging from 52.5 to 305.3, all $p_{\text{Holm}} < 10^{-11}$ across the twelve-test family). The omnibus is..."
supp,1084,decimal,305.3,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...across the 195 scenarios for every model on every metric ($\chi^2_2$ ranging from 52.5 to 305.3, all $p_{\text{Holm}} < 10^{-11}$ across the twelve-test family). The omnibus is a weak g..."
supp,1084,decimal,-0.22,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...dall's $\tau$ for all four models ($p_{\text{Holm}} < 10^{-6}$, Cliff's $\delta$ between $-0.22$ and $-0.24$, small) and on MAE ($p_{\text{Holm}} < 10^{-10}$, $\delta$ between 0.35 and..."
supp,1084,decimal,-0.24,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...$ for all four models ($p_{\text{Holm}} < 10^{-6}$, Cliff's $\delta$ between $-0.22$ and $-0.24$, small) and on MAE ($p_{\text{Holm}} < 10^{-10}$, $\delta$ between 0.35 and 0.48, medium..."
supp,1084,decimal,0.35,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...en $-0.22$ and $-0.24$, small) and on MAE ($p_{\text{Holm}} < 10^{-10}$, $\delta$ between 0.35 and 0.48, medium to large); the Top-1 comparison is significant for all four models but t..."
supp,1084,decimal,0.48,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...$ and $-0.24$, small) and on MAE ($p_{\text{Holm}} < 10^{-10}$, $\delta$ between 0.35 and 0.48, medium to large); the Top-1 comparison is significant for all four models but the effect..."
supp,1084,decimal,-0.175,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...ison is significant for all four models but the effect size is small for GPT-OSS ($\delta=-0.175$) and Gemini ($\delta=-0.159$) and negligible for DeepSeek and Qwen ($\delta=-0.144$), si..."
supp,1084,decimal,-0.159,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...our models but the effect size is small for GPT-OSS ($\delta=-0.175$) and Gemini ($\delta=-0.159$) and negligible for DeepSeek and Qwen ($\delta=-0.144$), since Top-1 is coarser than $\t..."
supp,1084,decimal,-0.144,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...delta=-0.175$) and Gemini ($\delta=-0.159$) and negligible for DeepSeek and Qwen ($\delta=-0.144$), since Top-1 is coarser than $\tau$ and both conditions already place the correct alter..."
supp,1084,integer,195,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...three conditions (true, LLM-extracted, corpus-median) differ from one another across the 195 scenarios for every model on every metric ($\chi^2_2$ ranging from 52.5 to 305.3, all $p_..."
supp,1084,integer,10,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...very model on every metric ($\chi^2_2$ ranging from 52.5 to 305.3, all $p_{\text{Holm}} < 10^{-11}$ across the twelve-test family). The omnibus is a weak gate in this design rather t..."
supp,1084,integer,10,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...s the corpus-median condition on Kendall's $\tau$ for all four models ($p_{\text{Holm}} < 10^{-6}$, Cliff's $\delta$ between $-0.22$ and $-0.24$, small) and on MAE ($p_{\text{Holm}}..."
supp,1084,integer,10,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...-6}$, Cliff's $\delta$ between $-0.22$ and $-0.24$, small) and on MAE ($p_{\text{Holm}} < 10^{-10}$, $\delta$ between 0.35 and 0.48, medium to large); the Top-1 comparison is signifi..."
supp,1086,decimal,0.118,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,...Kendall's $\tau$ and Top-1 the effect size is negligible for every model ($|\delta| \leq 0.118$); only on MAE is the gap large ($\delta > 0.88$ for all four models). With $n=195$ paire...
supp,1086,decimal,0.88,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...gligible for every model ($|\delta| \leq 0.118$); only on MAE is the gap large ($\delta > 0.88$ for all four models). With $n=195$ paired scenarios, a small and consistent shortfall is..."
supp,1086,integer,195,S\thesuppsectioncounter.\ #1,Parameter-Source Ablation Significance,tab:param_provenance,yes,"...\leq 0.118$); only on MAE is the gap large ($\delta > 0.88$ for all four models). With $n=195$ paired scenarios, a small and consistent shortfall is enough to reach significance witho..."
supp,1091,pvalue,p \leq 0.0008,S\thesuppsectioncounter.\ #1,Alternative-Ordering Ablation: Full Statistics,tab:param_provenance,yes,"...parameter level: Qwen and Gemini, with a separation of $0.054$ and $0.047$ respectively ($p \leq 0.0008$, Holm-adjusted $p \leq 0.006$ across the eight tests), both at the exact permutation flo..."
supp,1091,pvalue,p \leq 0.006,S\thesuppsectioncounter.\ #1,Alternative-Ordering Ablation: Full Statistics,tab:param_provenance,yes,"...i, with a separation of $0.054$ and $0.047$ respectively ($p \leq 0.0008$, Holm-adjusted $p \leq 0.006$ across the eight tests), both at the exact permutation floor of $1/1287$. No model separ..."
supp,1091,pvalue,p \geq 0.24,S\thesuppsectioncounter.\ #1,Alternative-Ordering Ablation: Full Statistics,tab:param_provenance,yes,"...at the exact permutation floor of $1/1287$. No model separated on the top-1 alternative ($p \geq 0.24$). As a worked illustration of the mechanism, listing the alternatives in a different ord..."
supp,1091,decimal,0.054,S\thesuppsectioncounter.\ #1,Alternative-Ordering Ablation: Full Statistics,tab:param_provenance,yes,"...on protocol, two separated at the parameter level: Qwen and Gemini, with a separation of $0.054$ and $0.047$ respectively ($p \leq 0.0008$, Holm-adjusted $p \leq 0.006$ across the eight..."
supp,1091,decimal,0.047,S\thesuppsectioncounter.\ #1,Alternative-Ordering Ablation: Full Statistics,tab:param_provenance,yes,"...two separated at the parameter level: Qwen and Gemini, with a separation of $0.054$ and $0.047$ respectively ($p \leq 0.0008$, Holm-adjusted $p \leq 0.006$ across the eight tests), bot..."
supp,1091,integer,1287,S\thesuppsectioncounter.\ #1,Alternative-Ordering Ablation: Full Statistics,tab:param_provenance,yes,"...djusted $p \leq 0.006$ across the eight tests), both at the exact permutation floor of $1/1287$. No model separated on the top-1 alternative ($p \geq 0.24$). As a worked illustration o..."
supp,1096,decimal,0.5,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:param_provenance,yes,"...ularity: within each run, scenarios that carry a failed score receive the scale midpoint (0.5) on the affected criterion scores before that run's metrics are computed, and every run e..."
supp,1096,integer,195,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:param_provenance,yes,"...criterion scores before that run's metrics are computed, and every run evaluates the full 195-scenario test set."
supp,1101,decimal,0.5,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:param_provenance,yes,\caption{Comparison of per-run-then-average (Method A) vs per-run imputed (0.5 midpoint) aggregation. $\mathcal{A}_{\text{D}}$ and $\mathcal{A}_{\text{E}}$ values are m...
supp,1107,decimal,0.093,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{D}}$ (4-model mean) & $\tau$ & 0.093 & 0.094 \\
supp,1107,decimal,0.094,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{D}}$ (4-model mean) & $\tau$ & 0.093 & 0.094 \\
supp,1108,decimal,0.232,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{D}}$ (4-model mean) & MAE & 0.232 & 0.232 \\
supp,1108,decimal,0.232,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{D}}$ (4-model mean) & MAE & 0.232 & 0.232 \\
supp,1109,decimal,34.1,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{D}}$ (4-model mean) & Top-1 (\%) & 34.1 & 34.2 \\
supp,1109,decimal,34.2,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{D}}$ (4-model mean) & Top-1 (\%) & 34.1 & 34.2 \\
supp,1111,decimal,0.277,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{E}}$ (4-model mean) & $\tau$ & 0.277 & 0.279 \\
supp,1111,decimal,0.279,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{E}}$ (4-model mean) & $\tau$ & 0.277 & 0.279 \\
supp,1112,decimal,0.171,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{E}}$ (4-model mean) & MAE & 0.171 & 0.172 \\
supp,1112,decimal,0.172,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{E}}$ (4-model mean) & MAE & 0.171 & 0.172 \\
supp,1113,decimal,49.2,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{E}}$ (4-model mean) & Top-1 (\%) & 49.2 & 49.3 \\
supp,1113,decimal,49.3,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{E}}$ (4-model mean) & Top-1 (\%) & 49.2 & 49.3 \\
supp,1115,decimal,0.897,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (DeepSeek) & $\tau$ & 0.897 & 0.897 \\
supp,1115,decimal,0.897,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (DeepSeek) & $\tau$ & 0.897 & 0.897 \\
supp,1116,decimal,0.047,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (DeepSeek) & MAE & 0.047 & 0.047 \\
supp,1116,decimal,0.047,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (DeepSeek) & MAE & 0.047 & 0.047 \\
supp,1117,decimal,90.8,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (DeepSeek) & Top-1 (\%) & 90.8 & 90.7 \\
supp,1117,decimal,90.7,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (DeepSeek) & Top-1 (\%) & 90.8 & 90.7 \\
supp,1119,decimal,0.923,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Gemini) & $\tau$ & 0.923 & 0.923 \\
supp,1119,decimal,0.923,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Gemini) & $\tau$ & 0.923 & 0.923 \\
supp,1120,decimal,0.048,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Gemini) & MAE & 0.048 & 0.048 \\
supp,1120,decimal,0.048,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Gemini) & MAE & 0.048 & 0.048 \\
supp,1121,decimal,93.1,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Gemini) & Top-1 (\%) & 93.1 & 93.1 \\
supp,1121,decimal,93.1,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Gemini) & Top-1 (\%) & 93.1 & 93.1 \\
supp,1123,decimal,0.897,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (GPT-OSS) & $\tau$ & 0.897 & \textbf{0.786} \\
supp,1123,decimal,0.786,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (GPT-OSS) & $\tau$ & 0.897 & \textbf{0.786} \\
supp,1124,decimal,0.052,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (GPT-OSS) & MAE & 0.052 & \textbf{0.078} \\
supp,1124,decimal,0.078,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (GPT-OSS) & MAE & 0.052 & \textbf{0.078} \\
supp,1125,decimal,91.6,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (GPT-OSS) & Top-1 (\%) & 91.6 & \textbf{83.6} \\
supp,1125,decimal,83.6,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (GPT-OSS) & Top-1 (\%) & 91.6 & \textbf{83.6} \\
supp,1127,decimal,0.880,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Qwen) & $\tau$ & 0.880 & 0.877 \\
supp,1127,decimal,0.877,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Qwen) & $\tau$ & 0.880 & 0.877 \\
supp,1128,decimal,0.072,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Qwen) & MAE & 0.072 & 0.073 \\
supp,1128,decimal,0.073,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Qwen) & MAE & 0.072 & 0.073 \\
supp,1129,decimal,89.7,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Qwen) & Top-1 (\%) & 89.7 & 89.5 \\
supp,1129,decimal,89.5,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,$\mathcal{A}_{\text{H}}$ (Qwen) & Top-1 (\%) & 89.7 & 89.5 \\
supp,1134,range,20--26,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"...D}}$ 0.4, Qwen $\mathcal{A}_{\text{H}}$ 0.4; all other cells impute none. GPT-OSS imputes 20--26 scenarios per run on $\mathcal{A}_{\text{H}}$, 12\% of its test set."
supp,1134,percent,12\%,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"...cells impute none. GPT-OSS imputes 20--26 scenarios per run on $\mathcal{A}_{\text{H}}$, 12\% of its test set."
supp,1134,decimal,1.4,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"\item Mean scenarios imputed per run: DeepSeek $\mathcal{A}_{\text{D}}$ 1.4, DeepSeek $\mathcal{A}_{\text{H}}$ 0.2, Gemini $\mathcal{A}_{\text{E}}$ 4.0, GPT-OSS $\ma..."
supp,1134,decimal,0.2,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"...imputed per run: DeepSeek $\mathcal{A}_{\text{D}}$ 1.4, DeepSeek $\mathcal{A}_{\text{H}}$ 0.2, Gemini $\mathcal{A}_{\text{E}}$ 4.0, GPT-OSS $\mathcal{A}_{\text{H}}$ 23.4, Qwen $\mathc..."
supp,1134,decimal,4.0,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"...}_{\text{D}}$ 1.4, DeepSeek $\mathcal{A}_{\text{H}}$ 0.2, Gemini $\mathcal{A}_{\text{E}}$ 4.0, GPT-OSS $\mathcal{A}_{\text{H}}$ 23.4, Qwen $\mathcal{A}_{\text{D}}$ 0.4, Qwen $\mathcal..."
supp,1134,decimal,23.4,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"...A}_{\text{H}}$ 0.2, Gemini $\mathcal{A}_{\text{E}}$ 4.0, GPT-OSS $\mathcal{A}_{\text{H}}$ 23.4, Qwen $\mathcal{A}_{\text{D}}$ 0.4, Qwen $\mathcal{A}_{\text{H}}$ 0.4; all other cells im..."
supp,1134,decimal,0.4,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"...{A}_{\text{E}}$ 4.0, GPT-OSS $\mathcal{A}_{\text{H}}$ 23.4, Qwen $\mathcal{A}_{\text{D}}$ 0.4, Qwen $\mathcal{A}_{\text{H}}$ 0.4; all other cells impute none. GPT-OSS imputes 20--26 s..."
supp,1134,decimal,0.4,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,"...cal{A}_{\text{H}}$ 23.4, Qwen $\mathcal{A}_{\text{D}}$ 0.4, Qwen $\mathcal{A}_{\text{H}}$ 0.4; all other cells impute none. GPT-OSS imputes 20--26 scenarios per run on $\mathcal{A}_{\..."
supp,1135,decimal,0.5,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,\item Imputed scenarios receive 0.5 on all four criterion scores; their ranks follow the pipeline's deterministic tie-break (appearance order).
supp,1136,decimal,0.006,S\thesuppsectioncounter.\ #1,Imputed Robustness Check,tab:imputed_comparison,yes,...}_{\text{E}}$ are reported as four-model means because no model's cell moves by more than 0.006 in either architecture.
supp,1144,decimal,26.5,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...er the main benchmark, the RAG ablation and the prompt ablation, the four models consumed 26.5 million tokens across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0..."
supp,1144,decimal,17.2,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...pt ablation, the four models consumed 26.5 million tokens across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million acr..."
supp,1144,decimal,29.0,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...26.5 million tokens across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million..."
supp,1144,decimal,47.7,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...(DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,108 calls. The main ben..."
supp,1144,decimal,120.4,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...(Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,108 calls. The main benchmark accounts for 27,288 of those call..."
supp,1144,decimal,17.5,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...llion tokens across 126,108 calls. The main benchmark accounts for 27,288 of those calls (17.5 million input and 3.3 million output tokens), the RAG ablation for 7,560, and the prompt..."
supp,1144,decimal,3.3,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...,108 calls. The main benchmark accounts for 27,288 of those calls (17.5 million input and 3.3 million output tokens), the RAG ablation for 7,560, and the prompt ablation for 91,260 ac..."
supp,1144,integer,35,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...RAG ablation and the prompt ablation, the four models consumed 26.5 million tokens across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GP..."
supp,1144,integer,028,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...ablation and the prompt ablation, the four models consumed 26.5 million tokens across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OS..."
supp,1144,integer,21,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...r models consumed 26.5 million tokens across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen),..."
supp,1144,integer,000,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...odels consumed 26.5 million tokens across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for..."
supp,1144,integer,35,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...across 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,..."
supp,1144,integer,040,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...ross 35,028 calls (DeepSeek), 17.2 million across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,108..."
supp,1144,integer,35,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...lion across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,108 calls. The main benchmark accounts fo..."
supp,1144,integer,040,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...n across 21,000 (Gemini), 29.0 million across 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,108 calls. The main benchmark accounts for 27..."
supp,1144,integer,126,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...s 35,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,108 calls. The main benchmark accounts for 27,288 of those calls (17.5 million input and..."
supp,1144,integer,108,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...,040 (GPT-OSS) and 47.7 million across 35,040 (Qwen), for 120.4 million tokens across 126,108 calls. The main benchmark accounts for 27,288 of those calls (17.5 million input and 3.3..."
supp,1144,integer,27,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...40 (Qwen), for 120.4 million tokens across 126,108 calls. The main benchmark accounts for 27,288 of those calls (17.5 million input and 3.3 million output tokens), the RAG ablation f..."
supp,1144,integer,288,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...(Qwen), for 120.4 million tokens across 126,108 calls. The main benchmark accounts for 27,288 of those calls (17.5 million input and 3.3 million output tokens), the RAG ablation for 7..."
supp,1144,integer,560,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...of those calls (17.5 million input and 3.3 million output tokens), the RAG ablation for 7,560, and the prompt ablation for 91,260 across its 156 runs. The hybrid ablation and the alte..."
supp,1144,integer,91,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...t and 3.3 million output tokens), the RAG ablation for 7,560, and the prompt ablation for 91,260 across its 156 runs. The hybrid ablation and the alternative-ordering ablation are ex..."
supp,1144,integer,260,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...nd 3.3 million output tokens), the RAG ablation for 7,560, and the prompt ablation for 91,260 across its 156 runs. The hybrid ablation and the alternative-ordering ablation are exclud..."
supp,1144,integer,156,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...output tokens), the RAG ablation for 7,560, and the prompt ablation for 91,260 across its 156 runs. The hybrid ablation and the alternative-ordering ablation are excluded because thei..."
supp,1146,range,0.16--0.60,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...er overhead \cite{elsworth2025googlescale}, and at 0.31~Wh with an interquartile range of 0.16--0.60~Wh for frontier-scale models on H100 nodes \cite{oviedo2026energy}. Applying that interqu..."
supp,1146,range,20--76,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...0 nodes \cite{oviedo2026energy}. Applying that interquartile range to 126,108 calls gives 20--76~kWh, which the IEA's 2024 global average generation intensity of 445~g~CO$_2$/kWh \cite{i..."
supp,1146,range,9.0--34,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...al average generation intensity of 445~g~CO$_2$/kWh \cite{iea2025electricity} converts to 9.0--34~kg~CO$_2$e, with the two published medians landing at 13 and 17~kg. Two errors of opposit..."
supp,1146,decimal,0.24,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...I does not supply. Production measurements of hosted text inference put a median query at 0.24~Wh across Google's full serving stack, including accelerator power, host system, idle cap..."
supp,1146,decimal,0.31,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...host system, idle capacity and datacenter overhead \cite{elsworth2025googlescale}, and at 0.31~Wh with an interquartile range of 0.16--0.60~Wh for frontier-scale models on H100 nodes \..."
supp,1146,integer,126,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...-scale models on H100 nodes \cite{oviedo2026energy}. Applying that interquartile range to 126,108 calls gives 20--76~kWh, which the IEA's 2024 global average generation intensity of 4..."
supp,1146,integer,108,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...le models on H100 nodes \cite{oviedo2026energy}. Applying that interquartile range to 126,108 calls gives 20--76~kWh, which the IEA's 2024 global average generation intensity of 445~g..."
supp,1146,integer,2024,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...gy}. Applying that interquartile range to 126,108 calls gives 20--76~kWh, which the IEA's 2024 global average generation intensity of 445~g~CO$_2$/kWh \cite{iea2025electricity} convert..."
supp,1146,integer,445,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...6,108 calls gives 20--76~kWh, which the IEA's 2024 global average generation intensity of 445~g~CO$_2$/kWh \cite{iea2025electricity} converts to 9.0--34~kg~CO$_2$e, with the two publi..."
supp,1146,integer,13,S\thesuppsectioncounter.\ #1,Inference Footprint and Energy Estimate,tab:imputed_comparison,yes,"...025electricity} converts to 9.0--34~kg~CO$_2$e, with the two published medians landing at 13 and 17~kg. Two errors of opposite sign sit inside that bracket: the models tested are two..."
